customer_name,customer_id,order_ref,product_group,product_name,tech,status,system,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
DataGuard AS,35,5503946_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744587,19.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503959_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,LSD,plan & design,,23.05.2016,,,,,,,,1,25.05.2016 10:40:52
EXPLEO AS,75,404370_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744250,23.05.2016,,23.05.2016,27.06.2016,16.06.2016,,,27.06.2016,1,25.05.2016 10:40:52
LINDTEL COM AS,76,404407_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744010,23.05.2016,,,29.06.2016,20.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
Kvantel AS,9,404481_lsd,Ethernet,Ethernet Access 2048 Pluss,DSL,IN_PROGRESS,LSD,plan & design,32744063,24.05.2016,,24.05.2016,31.05.2016,30.05.2016,,,31.05.2016,1,25.05.2016 10:40:52
Network Integrator & Security AS,77,404490_lsd,Internet,Internett Bedrift SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,LSD,finalize access,32744070,24.05.2016,,,30.06.2016,21.06.2016,,,30.06.2016,1,25.05.2016 10:40:52
NORWAY ACCOUNTS AS,78,404501_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744022,24.05.2016,,24.05.2016,17.06.2016,08.06.2016,,,17.06.2016,1,25.05.2016 10:40:52
AS STÅL OG GUMMI,79,354926_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32667225,30.09.2015,,01.10.2015,05.11.2015,20.11.2015,,,01.12.2015,1,25.05.2016 10:40:52
LARVIK BARNE- OG UNGDOMSTEATER,80,358150_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32664599,04.11.2015,,,07.12.2015,26.11.2015,,,07.12.2015,1,25.05.2016 10:40:52
EK GÅRDSPAKKERI AS,81,359114_lsd,Internet,Internett Bedrift ADSL 2+ 10 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32663668,11.11.2015,,,24.12.2015,15.12.2015,,,24.12.2015,1,25.05.2016 10:40:52
EK GÅRDSPAKKERI AS,81,359124_lsd,Internet,Internett Bedrift ADSL 2+ 10 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32663661,11.11.2015,,,10.12.2015,01.12.2015,,,10.12.2015,1,25.05.2016 10:40:52
ATELIER FLORA A/S,82,359857_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32663038,17.11.2015,,17.11.2015,11.12.2015,02.12.2015,,,11.12.2015,1,25.05.2016 10:40:52
Mynet AS,83,5501981_lsd,Internet,Internett Bedrift ADSL 2+ 15 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32663019,17.11.2015,,,08.12.2015,27.11.2015,,,08.12.2015,1,25.05.2016 10:40:52
ØSTFOLD ELEKTRO AS,84,362573_lsd,Internet,Internett Bedrift ADSL 2+ 10 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32662034,24.11.2015,,26.11.2015,16.12.2015,07.12.2015,,,16.12.2015,1,25.05.2016 10:40:52
NESSTRA AS,85,5501510_lsd,Internet,Internett Bedrift ADSL 2+ 10 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32660190,07.12.2015,,11.12.2015,04.01.2016,22.12.2015,,,04.01.2016,1,25.05.2016 10:40:52
SOL MAT AS,86,363938_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32660250,09.12.2015,,,14.01.2016,05.01.2016,,,14.01.2016,1,25.05.2016 10:40:52
ULMATEC SKIPSSERVICE AS,29,368370_lsd,Internet,Internett Bedrift ADSL 2+ opptil 16000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63414220,19.01.2016,,,09.03.2016,25.05.2016,,,03.06.2016,1,25.05.2016 10:40:52
PowerTech Information Systems,14,5503343_lsd,Ethernet,Ethernet SHDSL 20 Mbps (oa5),DSL,COMPLETED,LSD,,32749407,30.03.2016,20.05.2016,20.05.2016,31.05.2016,20.05.2016,23.05.2016,23.05.2016,31.05.2016,1,25.05.2016 10:40:52
Læringsverkstedet AS,8,397962_lsd,Internet,Internett Bedrift SHDSL 8 Mbps (ws),DSL,COMPLETED,LSD,,63457073,31.03.2016,23.05.2016,23.05.2016,23.05.2016,11.05.2016,23.05.2016,23.05.2016,23.05.2016,1,25.05.2016 10:40:52
Læringsverkstedet AS,8,398066_lsd,Internet,Internett Bedrift SHDSL 8 Mbps (oa),DSL,IN_PROGRESS,LSD,finalize access,32748858,31.03.2016,,,26.07.2016,23.05.2016,,,01.06.2016,1,25.05.2016 10:40:52
Kvantel AS,9,5503419_lsd,Ethernet,Ethernet Access 2048 Pluss,DSL,COMPLETED,LSD,,32748360,07.04.2016,20.05.2016,08.04.2016,25.05.2016,13.05.2016,23.05.2016,23.05.2016,25.05.2016,1,25.05.2016 10:40:52
RealNett AS,73,5503544_lsd,Internet,Internett Bedrift ADSL 2+ 15 Mb/1 Mb,DSL,IN_PROGRESS,LSD,validate & disp.,,14.04.2016,,,,,,,,1,25.05.2016 10:40:52
RealNett AS,73,5503545_lsd,Internet,Internett Bedrift ADSL2200/512 (oa),DSL,IN_PROGRESS,LSD,validate & disp.,,14.04.2016,,,,,,,,1,25.05.2016 10:40:52
MIKO SØGNE AS,87,400911_lsd,Internet,Internett Bedrift ADSL 2048/448 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63450573,26.04.2016,,26.04.2016,27.05.2016,18.05.2016,,,27.05.2016,1,25.05.2016 10:40:52
DataGuard AS,35,5503732_lsd,Ethernet,Ethernet SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,LSD,complete order,32746457,27.04.2016,25.05.2016,25.05.2016,27.05.2016,18.05.2016,,,27.05.2016,1,25.05.2016 10:40:52
CARABO AS,88,401070_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,plan & design,,27.04.2016,,,,,,,,1,25.05.2016 10:40:52
DGC Systems Access,7,5503751_lsd,Ethernet,Ethernet Access SHDSL 4000 (ws_Prem_E-line),DSL,COMPLETED,LSD,,63499634,27.04.2016,23.05.2016,29.04.2016,31.05.2016,20.05.2016,24.05.2016,24.05.2016,31.05.2016,1,25.05.2016 10:40:52
Kvantel AS,9,5503653_lsd,Ethernet,Ethernet Access 8000 Pluss,DSL,COMPLETED,LSD,,32746325,28.04.2016,20.05.2016,20.05.2016,31.05.2016,20.05.2016,23.05.2016,23.05.2016,31.05.2016,1,25.05.2016 10:40:52
Forsvarets regnskapsadm,89,401423_lsd,Internet,Internett Bedrift ADSL 2+ opptil 16000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63496430,02.05.2016,,02.05.2016,10.06.2016,01.06.2016,,,10.06.2016,1,25.05.2016 10:40:52
ODIN TRADING AS,41,5503818_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63497913,06.05.2016,,09.05.2016,17.08.2016,08.08.2016,,,17.08.2016,1,25.05.2016 10:40:52
Clear Channel Norway AS,12,404132_lsd,Internet,Internett Bedrift ADSL 2+ opptil 16000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63496431,11.05.2016,,,06.06.2016,26.05.2016,,,06.06.2016,1,25.05.2016 10:40:52
Kina Helsesenter AS,90,403820_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,plan & design,,13.05.2016,,17.05.2016,,,,,,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503920_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63495832,18.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
Kvantel AS,9,404299_lsd,Ethernet,Ethernet SHDSL 20 Mbps (oa5),DSL,IN_PROGRESS,LSD,plan & design,32744268,20.05.2016,,,01.06.2016,26.05.2016,,,27.05.2016,1,25.05.2016 10:40:52
EXPLEO AS,75,404366_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744274,23.05.2016,,,27.06.2016,16.06.2016,,,27.06.2016,1,25.05.2016 10:40:52
LINDTEL COM AS,76,404405_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744011,23.05.2016,,,29.06.2016,20.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
LINDTEL COM AS,76,404409_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,plan & design,,23.05.2016,,,,,,,,1,25.05.2016 10:40:52
CADDIESOFT NORGE AS,91,404455_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,plan & design,,24.05.2016,,,,,,,,1,25.05.2016 10:40:52
Ove Skaar AS,92,404570_lsd,Internet,Internett Bedrift SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,LSD,plan & design,32744073,24.05.2016,,,29.06.2016,20.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
Torvikbukt Barnehage,93,404572_lsd,Internet,Internett Bedrift SHDSL 1 Mbps (ws),DSL,IN_PROGRESS,LSD,validate & disp.,,24.05.2016,,25.05.2016,,,,,,1,25.05.2016 10:40:52
Tryggheim Barnehage Vatne,94,404592_lsd,Internet,Internett Bedrift SHDSL 1 Mbps (ws),DSL,IN_PROGRESS,LSD,plan & design,,24.05.2016,,,,,,,,1,25.05.2016 10:40:52
Det Norske Misjonsselskap,95,360136_lsd,Internet,Internett Bedrift ADSL 2+ opptil 12000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63403217,19.11.2015,01.03.2016,01.03.2016,06.01.2016,13.05.2016,,,25.05.2016,1,25.05.2016 10:40:52
CARL ARNE GRIMSØ,96,367293_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32658172,05.01.2016,,,12.02.2016,03.02.2016,,,12.02.2016,1,25.05.2016 10:40:52
YES VI LEKER MANGLERUD AS,97,5502551_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32658041,07.01.2016,,,22.02.2016,11.02.2016,,,22.02.2016,1,25.05.2016 10:40:52
MATHEA Randi Fønnebø Løwer,98,5502649_lsd,Internet,Internett Bedrift ADSL2200/512 (oa),DSL,IN_PROGRESS,LSD,finalize access,32657081,14.01.2016,,,10.02.2016,01.02.2016,,,10.02.2016,1,25.05.2016 10:40:52
AREAL EIENDOMSMEGLING AS,99,5502809_lsd,Internet,Internett Bedrift ADSL6000/640 (oa),DSL,IN_PROGRESS,LSD,finalize access,32655765,27.01.2016,,,23.02.2016,12.02.2016,,,23.02.2016,1,25.05.2016 10:40:52
FUE.NO AS,100,394652_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32651759,04.03.2016,,,10.06.2016,01.06.2016,,,10.06.2016,1,25.05.2016 10:40:52
Intility AS,101,5503182_lsd,Ethernet,Ethernet Access ADSL 6000/600 (ws_Prem_E-line),DSL,IN_PROGRESS,LSD,finalize access,63401294,09.03.2016,,,13.06.2016,10.06.2016,,,21.06.2016,1,25.05.2016 10:40:52
Læringsverkstedet AS,8,397493_lsd,Internet,Internett Bedrift SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63457770,28.03.2016,,,13.05.2016,26.05.2016,,,06.06.2016,1,25.05.2016 10:40:52
PIMPERNELL AS,102,5503333_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32749485,30.03.2016,,,19.04.2016,08.04.2016,,,19.04.2016,1,25.05.2016 10:40:52
Kvantel AS,9,5503436_lsd,Ethernet,Ethernet Access 2048 Pluss,DSL,IN_PROGRESS,LSD,finalize access,32748363,07.04.2016,,,11.05.2016,02.05.2016,,,11.05.2016,1,25.05.2016 10:40:52
LE CHALET AS,103,400770_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32745927,25.04.2016,,,11.07.2016,30.06.2016,,,11.07.2016,1,25.05.2016 10:40:52
DataGuard AS,35,5503733_lsd,Ethernet,Ethernet Access 8000 Pluss,DSL,COMPLETED,LSD,,32746493,27.04.2016,23.05.2016,23.05.2016,27.05.2016,19.05.2016,24.05.2016,24.05.2016,30.05.2016,1,25.05.2016 10:40:52
Kvantel AS,9,5503717_lsd,Ethernet,Ethernet aksess SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,LSD,plan & design,32746329,28.04.2016,,,03.06.2016,25.05.2016,,,03.06.2016,1,25.05.2016 10:40:52
Clear Channel Norway AS,12,5503856_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32745504,06.05.2016,,09.05.2016,01.06.2016,23.05.2016,,,01.06.2016,1,25.05.2016 10:40:52
PowerTech Information Systems,14,5503845_lsd,Ethernet,Ethernet aksess SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,LSD,finalize access,32745500,06.05.2016,,09.05.2016,10.08.2016,01.08.2016,,,10.08.2016,1,25.05.2016 10:40:52
NORDLYS MALERSERVICE AS,104,403437_lsd,Internet,Internett Bedrift ADSL 2048/448 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63497271,10.05.2016,,,03.06.2016,25.05.2016,,,03.06.2016,1,25.05.2016 10:40:52
SUN2 LANGNES AS,105,403780_lsd,Internet,Internett Bedrift ADSL 2+ 10 Mb/1 Mb,DSL,IN_PROGRESS,LSD,finalize access,32744853,12.05.2016,,,18.08.2016,09.08.2016,,,18.08.2016,1,25.05.2016 10:40:52
IP-Only Telecommunication Networks AB,106,403700_lsd,Ethernet,Ethernet aksess SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,LSD,plan & design,32744534,18.05.2016,,,08.06.2016,30.05.2016,,,08.06.2016,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503911_lsd,Internet,Internett Bedrift SHDSL 2 Mbps (ws),DSL,IN_PROGRESS,LSD,plan & design,63495846,18.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503913_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,LSD,plan & design,,18.05.2016,,,,,,,,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503917_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,LSD,plan & design,32744589,18.05.2016,,,09.06.2016,31.05.2016,,,09.06.2016,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503931_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63495827,18.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
MARIERO FOODCOURT AS,107,404170_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32744577,19.05.2016,,,24.06.2016,15.06.2016,,,24.06.2016,1,25.05.2016 10:40:52
POPTECK AS,108,404201_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744569,19.05.2016,,,27.06.2016,16.06.2016,,,27.06.2016,1,25.05.2016 10:40:52
FETSUND ØLUTSALG OG PUB AS,109,404260_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32744430,20.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
KS VEITA SENTER,110,404292_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32744293,20.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
COMFORTBUTIKKEN SKØYEN AS,111,5503973_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744291,23.05.2016,,,29.06.2016,20.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
AKILLES MANASRAH,112,5503980_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744029,23.05.2016,,24.05.2016,17.06.2016,08.06.2016,,,17.06.2016,1,25.05.2016 10:40:52
ADVOKATFIRMAET ERIKSEN AS,113,404585_lsd,Internet,Internett Bedrift SHDSL 20 Mbps (oa5),DSL,IN_PROGRESS,LSD,plan & design,,24.05.2016,,,,,,,,1,25.05.2016 10:40:52
SOMMERFELDT-COLBERG INVEST AS,114,346837_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32682440,01.07.2015,,,12.08.2015,15.09.2015,,,24.09.2015,1,25.05.2016 10:40:52
ÅPNE BARNEHAGER AS,115,351080_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32674559,26.08.2015,,,03.12.2015,24.11.2015,,,03.12.2015,1,25.05.2016 10:40:52
ZOLA HUND OG KATT AINA ERIKSEN,116,5501246_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32673181,03.09.2015,,,30.09.2015,21.09.2015,,,30.09.2015,1,25.05.2016 10:40:52
ARNEBERG FORLAG AS,117,353677_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32670798,21.09.2015,,21.09.2015,14.10.2015,05.10.2015,,,14.10.2015,1,25.05.2016 10:40:52
TØMRERMESTER BJØRN MARTIN BAMRUD AS,118,353678_lsd,Internet,Internett Bedrift ADSL 2+ opptil 16000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63350267,21.09.2015,,,07.10.2016,28.09.2016,,,07.10.2016,1,25.05.2016 10:40:52
Det Norske Misjonsselskap,95,360139_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32662644,19.11.2015,,20.11.2015,15.01.2016,22.01.2016,,,02.02.2016,1,25.05.2016 10:40:52
Direkte- Premier AS,119,363381_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32661568,30.11.2015,,,30.12.2015,18.12.2015,,,30.12.2015,1,25.05.2016 10:40:52
ACCURATE TOO INVEST LTD,120,5503296_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32650116,18.03.2016,,21.03.2016,13.04.2016,07.04.2016,,,18.04.2016,1,25.05.2016 10:40:52
GODTEBUTIKKEN AS,121,396563_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32749815,18.03.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
VIENNA AS,122,395103_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32749429,30.03.2016,,31.03.2016,20.04.2016,11.04.2016,,,20.04.2016,1,25.05.2016 10:40:52
SANDVIKA FOLKETS HUS BA,123,398334_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32746790,04.04.2016,,,12.07.2016,01.07.2016,,,12.07.2016,1,25.05.2016 10:40:52
LYKKE OG LUKAS AS,124,399732_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,COMPLETED,LSD,,32747783,14.04.2016,20.05.2016,20.05.2016,31.05.2016,20.05.2016,23.05.2016,23.05.2016,31.05.2016,1,25.05.2016 10:40:52
NORDENHUNTER AS,125,396545_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32747745,14.04.2016,,14.04.2016,20.04.2016,19.04.2016,,,20.04.2016,1,25.05.2016 10:40:52
OBJECT PLANET AS,126,400787_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,COMPLETED,LSD,,32746474,25.04.2016,23.05.2016,23.05.2016,01.06.2016,23.05.2016,24.05.2016,24.05.2016,01.06.2016,1,25.05.2016 10:40:52
RIIS MONTASJE AS,127,401425_lsd,Internet,Internett Bedrift SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63499202,02.05.2016,,02.05.2016,07.06.2016,27.05.2016,,,07.06.2016,1,25.05.2016 10:40:52
Clear Channel Norway AS,12,5503855_lsd,Internet,Internett Bedrift ADSL 2+ opptil 16000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63497932,06.05.2016,,09.05.2016,06.06.2016,26.05.2016,,,06.06.2016,1,25.05.2016 10:40:52
Din Utvikling AS,128,5503880_lsd,Internet,Internett Bedrift SHDSL 20 Mbps (oa5),DSL,IN_PROGRESS,LSD,plan & design,32745177,11.05.2016,,,28.06.2016,17.06.2016,,,28.06.2016,1,25.05.2016 10:40:52
BS GARN AS,129,5503924_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744711,16.05.2016,,18.05.2016,10.06.2016,01.06.2016,,,10.06.2016,1,25.05.2016 10:40:52
Norsk Luthersk Misjonssamband,21,5503921_lsd,Internet,Internett Bedrift SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63495830,18.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
Det Norske Misjonsselskap,95,404171_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32744089,19.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
TKE Drift AS,130,404221_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744532,19.05.2016,,,14.06.2016,03.06.2016,,,14.06.2016,1,25.05.2016 10:40:52
ROAR PELSINDUSTRI DA,131,404284_lsd,Internet,Internett Bedrift SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,LSD,plan & design,32744255,20.05.2016,,,20.06.2016,09.06.2016,,,20.06.2016,1,25.05.2016 10:40:52
Alarmsentral Brann Øst AS,132,404329_lsd,Internet,Internett Bedrift SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63495105,23.05.2016,,,17.06.2016,08.06.2016,,,17.06.2016,1,25.05.2016 10:40:52
TØNSBERG DATA AS,133,5503971_lsd,Internet,Internett Bedrift VDSL2 opptil 30/10 Mbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63495058,23.05.2016,,,15.06.2016,06.06.2016,,,15.06.2016,1,25.05.2016 10:40:52
JANCO BILREP AS,134,404552_lsd,Internet,Internett Bedrift VDSL2 opptil 25/5 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32744064,24.05.2016,,,20.07.2016,11.07.2016,,,20.07.2016,1,25.05.2016 10:40:52
Tryggheim Barnehage Vestnes,135,404594_lsd,Internet,Internett Bedrift SHDSL 2 Mbps (ws),DSL,IN_PROGRESS,LSD,plan & design,,24.05.2016,,,,,,,,1,25.05.2016 10:40:52
STUDIO 26 AS,136,356611_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32666774,19.10.2015,,19.10.2015,20.11.2015,11.11.2015,,,20.11.2015,1,25.05.2016 10:40:52
SUPER-REIAN FADIL MAHMOUD MCHENCH,137,357537_lsd,Internet,Internett Bedrift ADSL6000/640 (oa),DSL,IN_PROGRESS,LSD,finalize access,32665301,29.10.2015,,,14.12.2015,03.12.2015,,,14.12.2015,1,25.05.2016 10:40:52
ELSTØEN GARTNERI AS,138,359841_lsd,Internet,Internett Bedrift ADSL 2+ opptil 8000/700 kbps (ws),DSL,IN_PROGRESS,LSD,plan & design,63430219,17.11.2015,22.12.2015,22.12.2015,11.12.2015,02.12.2015,,,11.12.2015,1,25.05.2016 10:40:52
IVAR MOE,139,362393_lsd,Internet,Internett Bedrift ADSL 2+ opptil 12000/700 kbps (ws),DSL,IN_PROGRESS,LSD,finalize access,63429261,23.11.2015,,26.11.2015,16.12.2015,07.12.2015,,,16.12.2015,1,25.05.2016 10:40:52
STIFTELSEN TEIE HAGEBY BARNEHAGE,140,5501139_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32661994,24.11.2015,,26.11.2015,15.12.2015,04.12.2015,,,15.12.2015,1,25.05.2016 10:40:52
STOKKE PIZZA JAMAL ALHAW,57,362723_lsd,Internet,Internett Bedrift VDSL2 opptil 60/15 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32661992,24.11.2015,,26.11.2015,15.12.2015,04.12.2015,,,15.12.2015,1,25.05.2016 10:40:52
IDE MØBLER BODØ AS,141,362735_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32662007,24.11.2015,,26.11.2015,08.04.2016,30.03.2016,,,08.04.2016,1,25.05.2016 10:40:52
FINSRUD ALF ERIK,142,362744_lsd,Internet,Internett Bedrift ADSL4400/640 (oa),DSL,IN_PROGRESS,LSD,finalize access,32662013,24.11.2015,,26.11.2015,17.12.2015,08.12.2015,,,17.12.2015,1,25.05.2016 10:40:52
KORNERUD TRON MARTIN,143,362751_lsd,Internet,Internett Bedrift ADSL4400/640 (oa),DSL,IN_PROGRESS,LSD,finalize access,32662006,24.11.2015,,26.11.2015,17.12.2015,08.12.2015,,,17.12.2015,1,25.05.2016 10:40:52
SALONG FANTASI OLGA BRØNMO,144,362678_lsd,Internet,Internett Bedrift VDSL2 opptil 40/10 Mbps (OA),DSL,IN_PROGRESS,LSD,finalize access,32660257,09.12.2015,,,31.12.2015,20.01.2016,,,29.01.2016,1,25.05.2016 10:40:52
ARENDAL SPORT & FITNESS-SENTER AS,145,393101_lsd,Internet,Internett Bedrift ADSL 2+ (oa),DSL,IN_PROGRESS,LSD,finalize access,32746974,18.02.2016,,11.04.2016,12.05.2016,03.05.2016,,,12.05.2016,1,25.05.2016 10:40:52
NYE LINDTEL AS,146,394474_lsd,Internet,Internett Bedrift ADSL2200/512 (oa),DSL,IN_PROGRESS,LSD,finalize access,32651885,02.03.2016,,,13.04.2016,04.04.2016,,,13.04.2016,1,25.05.2016 10:40:52
